match_id,date,season,home_team,away_team,home_elo,away_elo,elo_diff,home_form_l5,away_form_l5,home_form_l5_home,away_form_l5_away,home_avg_goals_l10,away_avg_goals_l10,home_avg_conceded_l10,away_avg_conceded_l10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,home_advantage,home_shots_efficiency_l10,away_shots_efficiency_l10,home_corner_dominance_l10,away_corner_dominance_l10,home_discipline_risk_l10,away_discipline_risk_l10,home_first_half_strength_l10,away_first_half_strength_l10,home_defensive_pressure_l10,away_defensive_pressure_l10,outcome
D1_20231001_Freiburg_Augsburg,2023-10-01,2324,Freiburg,Augsburg,1559.1,1414.2,144.89999999999986,0.5,0.4,0.6,0.1,1.1,1.3,1.7,2.2,1.0,0.0,0.0,4,0.595,0.4135,0.2936,0.5,0.4528,2.1,2.6,0.4545,0.5385,12.7,11.7,0
D1_20231006_M'gladbach_Mainz,2023-10-06,2324,M'gladbach,Mainz,1477.1,1423.0,54.09999999999991,0.3,0.1,0.4,0.1,1.9,0.9,2.1,2.9,0.0,0.5,0.5,4,0.5111,0.3922,0.3636,0.4806,0.5443,1.6,2.9,0.5263,0.5556,12.2,11.1,1
D1_20231007_Werder Bremen_Hoffenheim,2023-10-07,2324,Werder Bremen,Hoffenheim,1410.8,1495.4,-84.60000000000014,0.4,0.8,0.5,0.7,1.3,2.2,2.0,1.5,0.5,0.0,0.5,2,0.3697,0.3636,0.3385,0.2692,0.3519,2.5,2.8,0.1538,0.5,13.1,13.7,2
D1_20231007_Augsburg_Darmstadt,2023-10-07,2324,Augsburg,Darmstadt,1407.9,1461.9,-54.0,0.3,0.3,0.6,0.0,1.2,1.6667,2.3,3.0,0.33,0.33,0.33,0,0.5043,0.292,0.3333,0.4444,0.3922,2.6,3.3333,0.5833,0.8,12.4,10.5,2
D1_20231007_Dortmund_Union Berlin,2023-10-07,2324,Dortmund,Union Berlin,1697.5,1542.6,154.9000000000001,0.8,0.2,0.8,0.2,2.8,1.6,1.0,1.7,0.75,0.0,0.25,4,0.7091,0.3814,0.3403,0.5943,0.6337,1.9,2.6,0.4286,0.625,14.6,11.8,0
D1_20231007_RB Leipzig_Bochum,2023-10-07,2324,RB Leipzig,Bochum,1674.2,1423.6,250.60000000000014,0.9,0.3,0.9,0.2,2.6,1.2,1.0,2.4,0.75,0.0,0.25,4,0.7939,0.5,0.36,0.4651,0.3832,1.6,2.1,0.3077,0.4167,12.4,10.3,1
D1_20231007_Stuttgart_Wolfsburg,2023-10-07,2324,Stuttgart,Wolfsburg,1516.8,1548.4,-31.600000000000136,0.8,0.6,0.8,0.2,2.6,1.2,1.2,1.7,0.25,0.25,0.5,4,0.5083,0.375,0.4098,0.5556,0.4043,1.2,2.0,0.3846,0.6667,12.5,11.8,0
D1_20231008_Ein Frankfurt_Heidenheim,2023-10-08,2324,Ein Frankfurt,Heidenheim,1510.4,1494.6,15.800000000000182,0.4,0.5,0.8,0.1667,1.2,1.6667,1.1,2.1667,0.33,0.33,0.33,0,0.6036,0.4211,0.3289,0.5567,0.6154,3.8,1.1667,0.3333,0.3,12.4,10.0,0
D1_20231008_Leverkusen_FC Koln,2023-10-08,2324,Leverkusen,FC Koln,1630.6,1427.7,202.89999999999986,0.9,0.1,0.7,0.4,2.4,1.3,1.4,1.7,0.25,0.25,0.5,4,0.6803,0.4286,0.3939,0.5529,0.575,3.1,2.7,0.4583,0.6154,10.4,11.3,0
D1_20231008_Bayern Munich_Freiburg,2023-10-08,2324,Bayern Munich,Freiburg,1704.3,1565.4,138.89999999999986,0.8,0.5,0.7,0.3,3.1,1.2,1.1,1.7,1.0,0.0,0.0,4,0.8159,0.4348,0.4062,0.72,0.5122,1.1,2.2,0.3871,0.5,10.1,12.9,0
D1_20231020_Dortmund_Werder Bremen,2023-10-20,2324,Dortmund,Werder Bremen,1703.5,1394.1,309.4000000000001,0.9,0.4,0.8,0.0,2.6,1.4,1.2,2.1,0.5,0.0,0.5,2,0.7951,0.3817,0.3694,0.57,0.31,2.0,2.8,0.3846,0.2143,14.7,12.6,0
D1_20231021_Wolfsburg_Leverkusen,2023-10-21,2324,Wolfsburg,Leverkusen,1535.5,1635.4,-99.90000000000009,0.4,0.9,0.8,0.6,1.3,2.6,1.4,1.2,0.25,0.5,0.25,4,0.3793,0.4194,0.4481,0.427,0.5506,2.2,3.3,0.6923,0.4615,12.0,9.8,2
D1_20231021_Darmstadt_RB Leipzig,2023-10-21,2324,Darmstadt,RB Leipzig,1480.0,1662.0,-182.0,0.5,0.8,0.5,0.8,1.7143,2.5,2.7143,1.0,0.33,0.33,0.33,0,0.2881,0.3253,0.4759,0.4068,0.5111,3.1429,1.4,0.6667,0.32,10.8571,12.8,2
D1_20231021_Freiburg_Bochum,2023-10-21,2324,Freiburg,Bochum,1558.9,1435.8,123.10000000000014,0.3,0.3,0.6,0.3,1.2,1.2,1.9,2.2,0.75,0.0,0.25,4,0.6127,0.4,0.3655,0.4762,0.3786,2.0,2.4,0.5,0.4167,12.5,10.6,0
D1_20231021_Hoffenheim_Ein Frankfurt,2023-10-21,2324,Hoffenheim,Ein Frankfurt,1512.1,1521.3,-9.200000000000045,0.8,0.5,0.6,0.3,2.2,1.3,1.6,0.8,0.5,0.25,0.25,4,0.4519,0.3233,0.4486,0.3942,0.4894,2.7,3.6,0.4545,0.3846,13.8,11.7,2
D1_20231021_Union Berlin_Stuttgart,2023-10-21,2324,Union Berlin,Stuttgart,1536.6,1529.7,6.899999999999864,0.0,1.0,0.6,0.6,1.8,2.8,2.0,1.1,0.5,0.5,0.0,4,0.5272,0.3542,0.4043,0.6238,0.5376,2.5,1.2,0.6667,0.3214,11.5,13.0,2
D1_20231021_Mainz_Bayern Munich,2023-10-21,2324,Mainz,Bayern Munich,1429.7,1710.8,-281.0999999999999,0.1,0.8,0.1,0.9,0.9,3.2,2.8,1.0,0.5,0.0,0.5,4,0.2492,0.3772,0.4197,0.4937,0.7083,2.6,1.1,0.6667,0.4375,11.0,9.5,2
D1_20231022_FC Koln_M'gladbach,2023-10-22,2324,FC Koln,M'gladbach,1422.9,1470.4,-47.5,0.1,0.4,0.2,0.5,1.1,1.9,1.9,2.3,0.5,0.25,0.25,4,0.4127,0.3788,0.4054,0.5726,0.4766,2.1,1.7,0.5455,0.5263,11.4,11.8,0
D1_20231022_Heidenheim_Augsburg,2023-10-22,2324,Heidenheim,Augsburg,1483.7,1389.8,93.90000000000009,0.5,0.3,0.6667,0.0,1.4286,1.2,2.1429,2.5,0.33,0.33,0.33,0,0.5067,0.3253,0.2773,0.6216,0.4639,1.4286,2.8,0.3,0.5833,10.5714,12.2,2
D1_20231027_Bochum_Mainz,2023-10-27,2324,Bochum,Mainz,1428.9,1421.3,7.600000000000136,0.2,0.1,0.6,0.2,1.0,1.0,2.2,2.8,0.25,0.0,0.75,4,0.4119,0.3497,0.3559,0.3542,0.4878,2.5,2.6,0.5,0.7,10.1,11.6,1
D1_20231028_Augsburg_Wolfsburg,2023-10-28,2324,Augsburg,Wolfsburg,1413.9,1519.5,-105.59999999999991,0.4,0.4,0.4,0.2,1.5,1.2,2.4,1.5,0.25,0.5,0.25,4,0.4009,0.319,0.4179,0.4574,0.4535,2.8,2.3,0.6,0.75,12.0,12.2,0
D1_20231028_Bayern Munich_Darmstadt,2023-10-28,2324,Bayern Munich,Darmstadt,1719.1,1467.8,251.29999999999995,0.8,0.5,0.7,0.25,2.9,1.625,1.1,2.75,0.33,0.33,0.33,0,0.8595,0.3956,0.303,0.7245,0.4615,1.3,3.5,0.4828,0.6923,9.7,11.0,0
D1_20231028_M'gladbach_Heidenheim,2023-10-28,2324,M'gladbach,Heidenheim,1456.8,1459.6,-2.7999999999999545,0.4,0.4,0.3,0.125,1.8,1.5,2.1,2.5,0.33,0.33,0.33,0,0.5406,0.3857,0.3232,0.48,0.6118,2.0,1.625,0.5556,0.4167,12.1,10.625,0
D1_20231028_Stuttgart_Hoffenheim,2023-10-28,2324,Stuttgart,Hoffenheim,1550.4,1492.0,58.40000000000009,1.0,0.6,0.9,0.9,3.0,2.2,1.0,1.7,0.25,0.5,0.25,4,0.5399,0.4296,0.3358,0.5056,0.3883,1.0,2.8,0.3333,0.5,12.8,12.8,2
D1_20231028_Werder Bremen_Union Berlin,2023-10-28,2324,Werder Bremen,Union Berlin,1391.3,1515.8,-124.5,0.2,0.0,0.5,0.2,1.3,1.4,2.0,2.1,0.0,0.0,1.0,2,0.3655,0.3604,0.3403,0.3028,0.6667,2.8,2.4,0.2308,0.6429,11.9,11.4,0
D1_20231028_RB Leipzig_FC Koln,2023-10-28,2324,RB Leipzig,FC Koln,1674.3,1436.5,237.79999999999995,0.8,0.2,0.8,0.2,2.6,0.9,1.0,1.8,0.25,0.75,0.0,4,0.732,0.5111,0.344,0.4725,0.5583,1.5,1.9,0.3846,0.4444,12.4,11.0,0
D1_20231029_Ein Frankfurt_Dortmund,2023-10-29,2324,Ein Frankfurt,Dortmund,1541.3,1706.3,-165.0,0.6,1.0,0.8,0.8,1.3,2.2,0.9,1.0,0.0,0.0,1.0,4,0.468,0.4466,0.36,0.4536,0.57,3.5,2.1,0.4615,0.2727,11.4,14.5,1
D1_20231029_Leverkusen_Freiburg,2023-10-29,2324,Leverkusen,Freiburg,1651.4,1565.8,85.60000000000014,0.9,0.5,0.9,0.3,2.7,1.2,1.2,1.6,0.25,0.25,0.5,4,0.7182,0.4645,0.3701,0.5698,0.4578,3.4,2.2,0.4815,0.6667,10.6,12.3,0
D1_20231103_Darmstadt_Bochum,2023-11-03,2324,Darmstadt,Bochum,1464.0,1424.1,39.90000000000009,0.4,0.2,0.375,0.2,1.4444,1.1,3.3333,2.3,0.33,0.33,0.33,0,0.3924,0.3119,0.3529,0.4247,0.3736,4.0,2.7,0.6923,0.5455,11.4444,11.5,2
D1_20231104_Dortmund_Bayern Munich,2023-11-04,2324,Dortmund,Bayern Munich,1703.3,1722.9,-19.600000000000136,0.9,0.9,0.9,0.9,2.2,3.6,1.3,0.8,0.0,0.25,0.75,4,0.5215,0.354,0.4352,0.5699,0.732,2.0,1.6,0.3182,0.3611,14.4,9.9,2
D1_20231104_Union Berlin_Ein Frankfurt,2023-11-04,2324,Union Berlin,Ein Frankfurt,1498.7,1544.3,-45.59999999999991,0.0,0.6,0.4,0.5,1.2,1.4,1.9,1.0,0.5,0.0,0.5,4,0.5052,0.3588,0.463,0.6465,0.4556,2.6,3.4,0.6667,0.5,11.1,11.3,2
D1_20231104_Mainz_RB Leipzig,2023-11-04,2324,Mainz,RB Leipzig,1426.1,1678.3,-252.20000000000005,0.2,0.8,0.1,0.8,1.1,2.9,2.6,0.9,0.5,0.25,0.25,4,0.2902,0.3361,0.5175,0.4634,0.5532,2.6,1.6,0.5455,0.4828,11.9,12.9,0
D1_20231104_FC Koln_Augsburg,2023-11-04,2324,FC Koln,Augsburg,1432.5,1430.2,2.2999999999999545,0.2,0.6,0.2,0.2,0.8,1.8,2.3,2.3,0.75,0.0,0.25,4,0.4154,0.339,0.3388,0.4958,0.4839,2.4,3.1,0.375,0.5556,10.8,12.5,1
D1_20231104_Freiburg_M'gladbach,2023-11-04,2324,Freiburg,M'gladbach,1557.7,1468.4,89.29999999999995,0.5,0.5,0.8,0.5,1.1,1.8,1.8,2.0,0.25,0.75,0.0,4,0.5745,0.3636,0.3873,0.4222,0.4846,2.0,1.7,0.7273,0.6111,11.6,12.7,1
D1_20231104_Hoffenheim_Leverkusen,2023-11-04,2324,Hoffenheim,Leverkusen,1514.8,1659.5,-144.70000000000005,0.6,1.0,0.4,0.7,2.1,2.7,1.7,1.1,0.25,0.25,0.5,4,0.2787,0.3433,0.4348,0.3786,0.6042,2.5,2.8,0.5238,0.4444,12.6,10.1,2
D1_20231105_Wolfsburg_Werder Bremen,2023-11-05,2324,Wolfsburg,Werder Bremen,1503.3,1408.5,94.79999999999995,0.2,0.4,0.6,0.0,1.4,1.4,1.6,1.9,0.0,0.5,0.5,2,0.5728,0.4348,0.3458,0.4545,0.3137,2.4,2.5,0.7857,0.2857,12.6,12.4,1
D1_20231105_Heidenheim_Stuttgart,2023-11-05,2324,Heidenheim,Stuttgart,1448.0,1527.6,-79.59999999999991,0.2,0.8,0.5,0.8,1.4444,2.8,2.4444,1.2,0.33,0.33,0.33,0,0.3253,0.3271,0.414,0.5895,0.5581,1.7778,1.1,0.4615,0.3214,10.0,12.1,0
D1_20231110_M'gladbach_Wolfsburg,2023-11-10,2324,M'gladbach,Wolfsburg,1476.4,1495.1,-18.699999999999818,0.6,0.3,0.3,0.2,1.9,1.5,2.3,1.6,0.5,0.5,0.0,4,0.4622,0.3926,0.4179,0.4621,0.4471,1.9,3.0,0.6316,0.7333,11.5,12.5,0
D1_20231111_Bochum_FC Koln,2023-11-11,2324,Bochum,FC Koln,1446.2,1427.9,18.299999999999955,0.4,0.3,0.5,0.1,1.0,0.8,2.4,2.2,0.25,0.5,0.25,4,0.4457,0.3481,0.3577,0.3505,0.5124,2.7,2.2,0.5,0.5,11.0,11.0,1
D1_20231111_Darmstadt_Mainz,2023-11-11,2324,Darmstadt,Mainz,1441.9,1448.7,-6.7999999999999545,0.4,0.4,0.3,0.2,1.4,1.1,3.2,2.4,0.33,0.33,0.33,0,0.313,0.3065,0.3277,0.4884,0.4512,4.1,2.8,0.7143,0.3636,11.9,12.3,1
D1_20231111_Stuttgart_Dortmund,2023-11-11,2324,Stuttgart,Dortmund,1512.5,1683.7,-171.20000000000005,0.6,0.7,0.8,0.8,2.7,2.0,1.3,1.5,0.0,0.25,0.75,4,0.4526,0.4145,0.3151,0.5,0.5618,1.3,2.2,0.3333,0.35,11.8,13.6,0
D1_20231111_Augsburg_Hoffenheim,2023-11-11,2324,Augsburg,Hoffenheim,1434.8,1500.9,-66.10000000000014,0.5,0.4,0.6,1.0,1.9,2.2,2.2,1.9,0.25,0.0,0.75,4,0.4412,0.3154,0.3696,0.4433,0.4141,3.1,2.8,0.5789,0.5,13.0,12.4,1
D1_20231111_Bayern Munich_Heidenheim,2023-11-11,2324,Bayern Munich,Heidenheim,1742.5,1463.0,279.5,0.9,0.4,0.9,0.1,3.8,1.5,0.7,2.2,0.33,0.33,0.33,0,0.8748,0.4541,0.2937,0.7609,0.5909,1.8,1.8,0.3684,0.4,10.2,10.3,0
D1_20231112_Leverkusen_Union Berlin,2023-11-12,2324,Leverkusen,Union Berlin,1673.5,1480.2,193.29999999999995,1.0,0.0,1.0,0.2,3.0,1.1,1.0,2.2,0.25,0.75,0.0,4,0.7399,0.45,0.368,0.5833,0.6237,2.2,2.5,0.4667,0.7273,9.5,10.9,0
D1_20231112_Werder Bremen_Ein Frankfurt,2023-11-12,2324,Werder Bremen,Ein Frankfurt,1416.6,1562.8,-146.20000000000005,0.3,0.7,0.6,0.6,1.6,1.5,2.0,0.9,0.0,0.0,1.0,2,0.3623,0.3274,0.4592,0.3548,0.4286,2.3,3.1,0.3125,0.6,12.9,11.6,1
D1_20231112_RB Leipzig_Freiburg,2023-11-12,2324,RB Leipzig,Freiburg,1655.7,1549.7,106.0,0.6,0.5,0.8,0.3,2.5,1.3,0.9,1.9,0.5,0.5,0.0,4,0.7262,0.4776,0.3659,0.5851,0.4396,1.5,2.0,0.48,0.6154,13.1,11.3,0
D1_20231124_FC Koln_Bayern Munich,2023-11-24,2324,FC Koln,Bayern Munich,1433.2,1745.7,-312.5,0.4,1.0,0.3,0.9,0.9,3.8,2.2,0.9,0.0,0.25,0.75,4,0.2251,0.375,0.4603,0.5254,0.7474,2.3,1.8,0.4444,0.3947,11.1,9.4,2
D1_20231125_Ein Frankfurt_Stuttgart,2023-11-25,2324,Ein Frankfurt,Stuttgart,1560.7,1531.8,28.90000000000009,0.8,0.6,0.7,0.6,1.6,2.4,1.1,1.4,0.5,0.5,0.0,4,0.5105,0.4314,0.4129,0.4286,0.4889,3.2,1.4,0.5,0.3333,10.5,12.2,2
D1_20231125_Wolfsburg_RB Leipzig,2023-11-25,2324,Wolfsburg,RB Leipzig,1482.8,1663.2,-180.4000000000001,0.1,0.7,0.7,0.6,1.3,2.6,2.0,0.7,0.25,0.0,0.75,4,0.393,0.4062,0.4706,0.4667,0.6,3.0,1.5,0.6923,0.4615,12.3,13.0,0
D1_20231125_Werder Bremen_Leverkusen,2023-11-25,2324,Werder Bremen,Leverkusen,1418.7,1678.5,-259.79999999999995,0.4,1.0,0.7,0.9,1.8,3.1,1.8,0.8,0.0,0.5,0.5,2,0.2724,0.3388,0.4464,0.3711,0.6327,2.2,2.1,0.3333,0.4194,12.8,9.0,2
D1_20231125_Freiburg_Darmstadt,2023-11-25,2324,Freiburg,Darmstadt,1542.2,1437.7,104.5,0.3,0.3,0.7,0.2,1.2,1.4,2.1,3.1,0.33,0.33,0.33,0,0.655,0.3478,0.3197,0.4316,0.4815,1.9,4.1,0.5833,0.7143,11.4,12.5,1
D1_20231125_Dortmund_M'gladbach,2023-11-25,2324,Dortmund,M'gladbach,1664.5,1488.7,175.79999999999995,0.5,0.6,0.7,0.5,2.0,1.9,1.7,1.9,0.5,0.0,0.5,4,0.7397,0.3237,0.3873,0.5172,0.4769,2.4,1.8,0.4,0.5789,13.8,11.8,0
D1_20231125_Union Berlin_Augsburg,2023-11-25,2324,Union Berlin,Augsburg,1475.2,1433.2,42.0,0.0,0.6,0.2,0.3,0.7,1.6,2.5,1.9,0.0,0.5,0.5,4,0.5473,0.3565,0.3223,0.56,0.4222,2.5,3.1,0.8571,0.5,10.1,12.7,1
D1_20231126_Heidenheim_Bochum,2023-11-26,2324,Heidenheim,Bochum,1459.8,1441.0,18.799999999999955,0.2,0.5,0.6,0.4,1.7,1.1,2.4,2.0,0.33,0.33,0.33,0,0.4993,0.3167,0.3526,0.5405,0.3854,1.8,3.0,0.3529,0.5455,10.1,12.4,1
D1_20231126_Hoffenheim_Mainz,2023-11-26,2324,Hoffenheim,Mainz,1502.4,1452.9,49.5,0.5,0.5,0.2,0.3,2.2,1.0,1.8,2.0,0.25,0.0,0.75,4,0.4513,0.4127,0.3025,0.4158,0.494,3.0,2.6,0.5455,0.4,12.4,12.8,1
D1_20231201_Darmstadt_FC Koln,2023-12-01,2324,Darmstadt,FC Koln,1446.2,1425.9,20.299999999999955,0.2,0.4,0.4,0.2,1.4,0.8,2.8,2.1,0.33,0.33,0.33,0,0.349,0.3063,0.3984,0.4419,0.4683,3.9,2.2,0.7143,0.5,12.8,10.5,2
D1_20231202_Stuttgart_Werder Bremen,2023-12-02,2324,Stuttgart,Werder Bremen,1553.5,1409.6,143.9000000000001,0.6,0.4,0.8,0.1,2.5,1.8,1.0,2.0,0.0,0.5,0.5,2,0.6498,0.4177,0.3738,0.4773,0.3404,1.4,2.3,0.36,0.3333,12.4,12.3,0
D1_20231202_Bochum_Wolfsburg,2023-12-02,2324,Bochum,Wolfsburg,1446.2,1502.4,-56.200000000000045,0.5,0.3,0.4,0.0,1.0,1.3,1.9,2.0,0.25,0.0,0.75,4,0.4374,0.3446,0.3876,0.3776,0.4375,3.1,2.9,0.5,0.7692,13.1,12.8,0
D1_20231202_M'gladbach_Hoffenheim,2023-12-02,2324,M'gladbach,Hoffenheim,1483.3,1495.9,-12.600000000000136,0.5,0.4,0.5,0.9,2.1,2.0,2.0,1.7,0.75,0.25,0.0,4,0.4962,0.4029,0.416,0.4841,0.4255,1.8,2.9,0.619,0.6,12.1,12.5,0
D1_20231202_RB Leipzig_Heidenheim,2023-12-02,2324,RB Leipzig,Heidenheim,1643.6,1454.5,189.0999999999999,0.6,0.3,0.8,0.1,2.2,1.5,0.8,2.1,0.33,0.33,0.33,0,0.7946,0.4437,0.2909,0.65,0.5283,1.6,2.1,0.5455,0.3333,13.8,9.9,0
D1_20231203_Leverkusen_Dortmund,2023-12-03,2324,Leverkusen,Dortmund,1687.6,1669.9,17.699999999999818,1.0,0.5,1.0,0.6,3.1,2.3,0.8,1.8,0.25,0.0,0.75,4,0.6555,0.4395,0.3767,0.6522,0.5287,1.9,2.4,0.4194,0.4783,9.8,12.8,1
D1_20231203_Augsburg_Ein Frankfurt,2023-12-03,2324,Augsburg,Ein Frankfurt,1439.4,1539.0,-99.59999999999991,0.7,0.6,0.6,0.6,1.6,1.6,1.7,1.2,0.0,0.75,0.25,4,0.4456,0.3223,0.3981,0.4578,0.4432,3.1,2.5,0.5625,0.5625,12.4,9.0,0
D1_20231203_Mainz_Freiburg,2023-12-03,2324,Mainz,Freiburg,1459.4,1533.8,-74.39999999999986,0.5,0.4,0.3,0.1,1.0,1.2,2.0,2.2,0.0,0.75,0.25,4,0.4518,0.2893,0.3426,0.494,0.4796,2.7,1.9,0.4,0.6667,12.5,12.1,2
D1_20231208_Hoffenheim_Bochum,2023-12-08,2324,Hoffenheim,Bochum,1483.9,1460.2,23.700000000000045,0.4,0.7,0.3,0.4,1.8,1.1,1.8,1.8,0.25,0.0,0.75,4,0.4648,0.3969,0.3517,0.4124,0.3725,2.9,3.5,0.6111,0.5455,12.2,12.9,0
D1_20231209_Dortmund_RB Leipzig,2023-12-09,2324,Dortmund,RB Leipzig,1675.1,1648.7,26.399999999999864,0.4,0.6,0.8,0.6,2.2,2.1,1.7,0.9,0.25,0.0,0.75,4,0.5756,0.3636,0.42,0.4632,0.6429,2.3,1.7,0.4545,0.6667,11.8,13.8,2
D1_20231209_Werder Bremen_Augsburg,2023-12-09,2324,Werder Bremen,Augsburg,1403.3,1455.4,-52.100000000000136,0.4,0.7,0.5,0.4,1.4,1.6,2.2,1.6,0.0,0.0,1.0,2,0.3975,0.3491,0.3361,0.3838,0.4568,2.1,3.0,0.3571,0.5625,11.6,12.1,0
D1_20231209_Wolfsburg_Freiburg,2023-12-09,2324,Wolfsburg,Freiburg,1488.4,1550.9,-62.5,0.3,0.4,0.7,0.3,1.3,1.3,2.0,1.7,0.25,0.0,0.75,4,0.5136,0.3769,0.3364,0.4412,0.422,2.9,1.9,0.7692,0.6154,13.0,12.8,2
D1_20231209_Heidenheim_Darmstadt,2023-12-09,2324,Heidenheim,Darmstadt,1449.4,1424.8,24.600000000000136,0.3,0.2,0.7,0.3,1.4,1.3,2.1,2.4,0.33,0.33,0.33,0,0.5103,0.2647,0.2906,0.5048,0.4253,2.0,3.8,0.4286,0.6923,10.3,13.2,0
D1_20231209_Union Berlin_M'gladbach,2023-12-09,2324,Union Berlin,M'gladbach,1469.0,1495.3,-26.299999999999955,0.1,0.7,0.1,0.4,0.4,2.2,2.5,1.9,1.0,0.0,0.0,4,0.5277,0.3445,0.4,0.5455,0.5546,2.2,2.0,0.75,0.5455,10.1,11.5,0
D1_20231209_Ein Frankfurt_Bayern Munich,2023-12-09,2324,Ein Frankfurt,Bayern Munich,1523.0,1753.0,-230.0,0.4,1.0,0.5,0.9,1.6,3.6,1.3,0.8,0.25,0.25,0.5,4,0.3353,0.4167,0.455,0.4118,0.7604,2.5,1.8,0.5625,0.3889,8.9,9.2,0
D1_20231210_Stuttgart_Leverkusen,2023-12-10,2324,Stuttgart,Leverkusen,1559.8,1682.4,-122.60000000000014,0.6,0.9,0.8,0.9,2.2,2.7,1.0,0.8,0.0,0.25,0.75,4,0.4598,0.4074,0.4,0.4842,0.699,1.4,1.9,0.3182,0.4444,12.3,9.9,1
D1_20231210_FC Koln_Mainz,2023-12-10,2324,FC Koln,Mainz,1447.2,1442.2,5.0,0.4,0.5,0.3,0.4,0.8,1.0,2.0,1.7,0.25,0.5,0.25,4,0.411,0.4135,0.2969,0.5161,0.5217,2.2,2.6,0.375,0.4,10.7,11.8,1
D1_20231215_M'gladbach_Werder Bremen,2023-12-15,2324,M'gladbach,Werder Bremen,1482.7,1417.1,65.60000000000014,0.5,0.4,0.7,0.1,2.0,1.4,1.9,1.8,0.0,0.5,0.5,2,0.5285,0.3788,0.3551,0.5583,0.4421,2.2,2.1,0.6,0.4286,11.2,10.4,1
D1_20231216_RB Leipzig_Hoffenheim,2023-12-16,2324,RB Leipzig,Hoffenheim,1670.2,1494.4,175.79999999999995,0.6,0.4,0.8,0.7,2.1,1.8,1.1,1.8,0.75,0.0,0.25,4,0.7262,0.3939,0.4091,0.6602,0.4494,2.0,2.8,0.5714,0.6111,13.2,11.8,0
D1_20231216_Darmstadt_Wolfsburg,2023-12-16,2324,Darmstadt,Wolfsburg,1414.3,1470.7,-56.40000000000009,0.2,0.3,0.3,0.0,1.2,1.1,2.4,2.0,0.33,0.33,0.33,0,0.294,0.2705,0.3712,0.3953,0.47,3.6,2.9,0.5,0.7273,14.1,13.8,2
D1_20231216_Mainz_Heidenheim,2023-12-16,2324,Mainz,Heidenheim,1446.9,1459.9,-13.0,0.5,0.5,0.2,0.0,0.9,1.3,1.4,2.1,0.33,0.33,0.33,0,0.5328,0.3175,0.303,0.5444,0.4857,2.9,2.1,0.4444,0.3846,11.9,10.7,2
D1_20231216_Augsburg_Dortmund,2023-12-16,2324,Augsburg,Dortmund,1441.6,1653.5,-211.9000000000001,0.5,0.3,0.7,0.6,1.6,2.0,1.5,1.8,0.0,0.25,0.75,4,0.3945,0.3246,0.3529,0.4074,0.4516,3.2,2.4,0.5625,0.5,11.8,11.7,1
D1_20231216_Bochum_Union Berlin,2023-12-16,2324,Bochum,Union Berlin,1449.7,1481.7,-32.0,0.6,0.3,0.5,0.0,1.1,0.7,2.0,2.3,0.25,0.25,0.5,4,0.4551,0.3217,0.3511,0.3465,0.5588,3.4,1.7,0.5455,0.5714,13.3,10.0,0
D1_20231217_Freiburg_FC Koln,2023-12-17,2324,Freiburg,FC Koln,1568.7,1442.5,126.20000000000005,0.6,0.5,0.6,0.3,1.2,0.7,1.3,1.7,0.5,0.25,0.25,4,0.6049,0.34,0.4146,0.4175,0.4522,1.8,1.7,0.5,0.4286,12.3,10.3,0
D1_20231217_Leverkusen_Ein Frankfurt,2023-12-17,2324,Leverkusen,Ein Frankfurt,1681.3,1544.7,136.5999999999999,0.8,0.5,0.9,0.5,2.6,2.0,0.7,1.3,0.5,0.0,0.5,4,0.7344,0.3865,0.3947,0.7037,0.4,1.7,2.4,0.4231,0.6,10.1,8.3,0
D1_20231217_Bayern Munich_Stuttgart,2023-12-17,2324,Bayern Munich,Stuttgart,1731.3,1560.8,170.5,0.8,0.7,0.9,0.8,3.5,2.0,1.2,1.0,0.5,0.5,0.0,4,0.735,0.4586,0.4286,0.7444,0.495,1.8,1.3,0.4286,0.4,9.5,11.8,0
D1_20231219_Werder Bremen_RB Leipzig,2023-12-19,2324,Werder Bremen,RB Leipzig,1424.2,1675.7,-251.5,0.4,0.8,0.5,0.6,1.4,2.3,1.9,1.2,0.0,0.0,1.0,2,0.2941,0.37,0.4,0.4235,0.732,2.1,2.2,0.4286,0.5652,9.8,12.7,1
D1_20231219_Dortmund_Mainz,2023-12-19,2324,Dortmund,Mainz,1648.6,1427.0,221.5999999999999,0.4,0.3,0.6,0.5,2.0,0.8,1.9,1.3,0.75,0.25,0.0,4,0.7149,0.3521,0.3178,0.4583,0.5761,2.5,2.9,0.55,0.375,11.6,12.3,1
D1_20231219_Hoffenheim_Darmstadt,2023-12-19,2324,Hoffenheim,Darmstadt,1489.0,1396.3,92.70000000000005,0.4,0.2,0.3,0.3,1.7,1.1,2.1,2.2,0.33,0.33,0.33,0,0.5365,0.4122,0.2782,0.4337,0.4066,2.7,3.2,0.5882,0.4545,11.8,14.4,1
D1_20231220_Wolfsburg_Bayern Munich,2023-12-20,2324,Wolfsburg,Bayern Munich,1488.7,1736.9,-248.20000000000005,0.4,0.8,0.5,0.7,1.2,3.6,1.9,1.0,0.0,0.25,0.75,4,0.3158,0.3704,0.4481,0.4811,0.7586,3.1,1.8,0.6667,0.4167,14.5,9.7,2
